BPCL,2014: ROE differs from source by >5%; category=data source issue; computed=20.848765432098766; source=41.9
BPCL,2015: ROCE differs from source by >5%; category=version difference; computed=24.75756440670912; source=32.1
BPCL,2015: ROE differs from source by >5%; category=data source issue; computed=22.524598883077743; source=41.9
BPCL,2016: ROE differs from source by >5%; category=data source issue; computed=29.103403612290425; source=41.9
BPCL,2017: ROCE differs from source by >5%; category=version difference; computed=24.801635008415484; source=32.1
BPCL,2017: ROE differs from source by >5%; category=data source issue; computed=30.847853596807163; source=41.9
BPCL,2018: ROCE differs from source by >5%; category=version difference; computed=24.561781415762407; source=32.1
BPCL,2018: ROE differs from source by >5%; category=data source issue; computed=26.740216827330077; source=41.9
BPCL,2019: ROCE differs from source by >5%; category=version difference; computed=21.63413233816564; source=32.1
BPCL,2019: ROE differs from source by >5%; category=data source issue; computed=21.999226106023475; source=41.9
BPCL,2020: ROCE differs from source by >5%; category=version difference; computed=10.163908713042115; source=32.1
BPCL,2020: ROE differs from source by >5%; category=data source issue; computed=10.035037775101282; source=41.9
BPCL,2021: ROCE differs from source by >5%; category=version difference; computed=26.358396476912116; source=32.1
BPCL,2021: ROE differs from source by >5%; category=data source issue; computed=32.340584445896745; source=41.9
BPCL,2022: ROCE differs from source by >5%; category=version difference; computed=20.676920962907616; source=32.1
BPCL,2022: ROE differs from source by >5%; category=data source issue; computed=22.50650226375108; source=41.9
BPCL,2023: ROCE differs from source by >5%; category=version difference; computed=10.524988201598074; source=32.1
BPCL,2023: ROE differs from source by >5%; category=data source issue; computed=3.9815403011845594; source=41.9
BPCL,2024: ROE differs from source by >5%; category=data source issue; computed=34.832961560408776; source=41.9
BRITANNIA,2013: ROE differs from source by >5%; category=data source issue; computed=46.59498207885305; source=57.1
BRITANNIA,2014: ROCE differs from source by >5%; category=version difference; computed=69.72573839662446; source=48.9
BRITANNIA,2014: ROE differs from source by >5%; category=data source issue; computed=49.49874686716792; source=57.1
BRITANNIA,2015: ROCE differs from source by >5%; category=version difference; computed=78.99280575539568; source=48.9
BRITANNIA,2016: ROCE differs from source by >5%; category=version difference; computed=60.23391812865497; source=48.9
BRITANNIA,2016: ROE differs from source by >5%; category=data source issue; computed=39.4359464627151; source=57.1
BRITANNIA,2017: ROE differs from source by >5%; category=data source issue; computed=32.826409495548965; source=57.1
BRITANNIA,2018: ROE differs from source by >5%; category=data source issue; computed=29.47739283617146; source=57.1
BRITANNIA,2019: ROE differs from source by >5%; category=data source issue; computed=27.157300728897248; source=57.1
BRITANNIA,2020: ROCE differs from source by >5%; category=version difference; computed=35.44857768052516; source=48.9
BRITANNIA,2020: ROE differs from source by >5%; category=data source issue; computed=31.66023166023166; source=57.1
BRITANNIA,2023: ROE differs from source by >5%; category=data source issue; computed=65.53480475382003; source=57.1
BRITANNIA,2024: ROCE differs from source by >5%; category=version difference; computed=56.63983903420523; source=48.9
BRITANNIA,2024: ROE differs from source by >5%; category=data source issue; computed=66.47975077881621; source=57.1
CANBK,2013: OPM mismatch; category=data source issue; computed=21.182858820076316; source=655.0
CANBK,2013: ROE differs from source by >5%; category=data source issue; computed=11.896250397203687; source=17.9
CANBK,2014: OPM mismatch; category=data source issue; computed=24.351781652767247; source=-672.0
CANBK,2014: ROE differs from source by >5%; category=data source issue; computed=8.854718981972429; source=17.9
CANBK,2015: OPM mismatch; category=data source issue; computed=23.513569032022456; source=-621.0
CANBK,2015: ROE differs from source by >5%; category=data source issue; computed=9.020682014034225; source=17.9
CANBK,2016: OPM mismatch; category=data source issue; computed=40.38465905220373; source=-8008.0
CANBK,2016: ROE differs from source by >5%; category=data source issue; computed=-7.821659981487196; source=17.9
CANBK,2017: OPM mismatch; category=data source issue; computed=37.84885544057698; source=-5775.0
CANBK,2017: ROE differs from source by >5%; category=data source issue; computed=4.06804093988756; source=17.9
CANBK,2018: OPM mismatch; category=data source issue; computed=61.874470915467406; source=-13350.0
CANBK,2018: ROE differs from source by >5%; category=data source issue; computed=-10.496788356776973; source=17.9
CANBK,2019: OPM mismatch; category=data source issue; computed=56.72874392609122; source=-11590.0
CANBK,2019: ROE differs from source by >5%; category=data source issue; computed=1.8466926689484995; source=17.9
CANBK,2020: OPM mismatch; category=data source issue; computed=53.87769046805603; source=-12867.0
CANBK,2020: ROE differs from source by >5%; category=data source issue; computed=-4.661942435567636; source=17.9
CANBK,2021: OPM mismatch; category=data source issue; computed=61.82938806883692; source=-18367.0
CANBK,2021: ROE differs from source by >5%; category=data source issue; computed=4.73802275276398; source=17.9
CANBK,2022: OPM mismatch; category=data source issue; computed=58.39493584841533; source=-13657.0
CANBK,2022: ROE differs from source by >5%; category=data source issue; computed=8.802046854676176; source=17.9
CANBK,2023: OPM mismatch; category=data source issue; computed=49.80147872154625; source=-9877.0
CANBK,2024: OPM mismatch; category=data source issue; computed=41.753906568101414; source=-7745.0
CANBK,TTM: OPM mismatch; category=data source issue; computed=40.22547574376843; source=-8985.0
CHOLAFIN,2013: OPM mismatch; category=data source issue; computed=26.770428015564203; source=472.0
CHOLAFIN,2013: ROCE differs from source by >5%; category=version difference; computed=4.099645781313513; source=10.4
CHOLAFIN,2014: OPM mismatch; category=data source issue; computed=28.42329978652028; source=578.0
CHOLAFIN,2014: ROCE differs from source by >5%; category=version difference; computed=4.6655534819762305; source=10.4
CHOLAFIN,2015: OPM mismatch; category=data source issue; computed=28.559892328398384; source=696.0
CHOLAFIN,2015: ROCE differs from source by >5%; category=version difference; computed=4.773480662983425; source=10.4
CHOLAFIN,2016: OPM mismatch; category=data source issue; computed=30.042714760322735; source=899.0
CHOLAFIN,2016: ROCE differs from source by >5%; category=version difference; computed=4.909215746109246; source=10.4
CHOLAFIN,2017: OPM mismatch; category=data source issue; computed=28.163613123135917; source=1143.0
CHOLAFIN,2017: ROCE differs from source by >5%; category=version difference; computed=4.744615601536889; source=10.4
CHOLAFIN,2018: OPM mismatch; category=data source issue; computed=26.101816873538407; source=1451.0
CHOLAFIN,2018: ROCE differs from source by >5%; category=version difference; computed=3.398918421355425; source=10.4
CHOLAFIN,2019: OPM mismatch; category=data source issue; computed=22.960045019696118; source=1888.0
CHOLAFIN,2019: ROCE differs from source by >5%; category=version difference; computed=2.9220607661822986; source=10.4
CHOLAFIN,2020: OPM mismatch; category=data source issue; computed=27.789256198347108; source=1699.0
CHOLAFIN,2020: ROCE differs from source by >5%; category=version difference; computed=3.8620362313108143; source=10.4
CHOLAFIN,2020: ROE differs from source by >5%; category=data source issue; computed=12.853658536585366; source=20.2
CHOLAFIN,2021: OPM mismatch; category=data source issue; computed=30.397579046227698; source=2094.0
CHOLAFIN,2021: ROCE differs from source by >5%; category=version difference; computed=4.002454657029865; source=10.4
CHOLAFIN,2022: OPM mismatch; category=data source issue; computed=28.83326763894363; source=2924.0
CHOLAFIN,2022: ROCE differs from source by >5%; category=version difference; computed=3.6507171713427966; source=10.4
CHOLAFIN,2023: OPM mismatch; category=data source issue; computed=28.104625892579943; source=3515.0
CHOLAFIN,2023: ROCE differs from source by >5%; category=version difference; computed=3.265773830838645; source=10.4
CHOLAFIN,2024: OPM mismatch; category=data source issue; computed=28.10102802275218; source=4548.0
CHOLAFIN,2024: ROCE differs from source by >5%; category=version difference; computed=3.015823455289539; source=10.4
CHOLAFIN,TTM: OPM mismatch; category=data source issue; computed=28.673006843836102; source=5175.0
CIPLA,2013: OPM mismatch; category=data source issue; computed=73.25763981157145; source=2214.0
CIPLA,2013: ROCE differs from source by >5%; category=version difference; computed=61.005407570598834; source=22.8
CIPLA,2014: OPM mismatch; category=data source issue; computed=78.89511451882434; source=2147.0
CIPLA,2014: ROCE differs from source by >5%; category=version difference; computed=71.21869191963891; source=22.8
CIPLA,2015: OPM mismatch; category=data source issue; computed=80.94314676068753; source=2163.0
CIPLA,2015: ROCE differs from source by >5%; category=version difference; computed=73.58656537385045; source=22.8
CIPLA,2015: ROE differs from source by >5%; category=data source issue; computed=11.377522680985003; source=16.8
CIPLA,2016: OPM mismatch; category=data source issue; computed=82.01595358955765; source=2480.0
CIPLA,2016: ROCE differs from source by >5%; category=version difference; computed=67.7552485196483; source=22.8
CIPLA,2017: OPM mismatch; category=data source issue; computed=82.65944143393081; source=2496.0
CIPLA,2017: ROCE differs from source by >5%; category=version difference; computed=71.53148826319266; source=22.8
CIPLA,2017: ROE differs from source by >5%; category=data source issue; computed=8.250956632653061; source=16.8
CIPLA,2018: OPM mismatch; category=data source issue; computed=81.3473211929269; source=2826.0
CIPLA,2018: ROCE differs from source by >5%; category=version difference; computed=67.37600261908659; source=22.8
CIPLA,2018: ROE differs from source by >5%; category=data source issue; computed=9.958535385480358; source=16.8
CIPLA,2019: OPM mismatch; category=data source issue; computed=81.07199608849774; source=3097.0
CIPLA,2019: ROCE differs from source by >5%; category=version difference; computed=68.7293046357616; source=22.8
CIPLA,2019: ROE differs from source by >5%; category=data source issue; computed=9.938715694111377; source=16.8
CIPLA,2020: OPM mismatch; category=data source issue; computed=81.28648143824422; source=3206.0
CIPLA,2020: ROCE differs from source by >5%; category=version difference; computed=75.05786102588945; source=22.8
CIPLA,2020: ROE differs from source by >5%; category=data source issue; computed=9.515955084692001; source=16.8
CIPLA,2021: OPM mismatch; category=data source issue; computed=77.80271398747391; source=4252.0
CIPLA,2021: ROCE differs from source by >5%; category=version difference; computed=73.39724680432646; source=22.8
CIPLA,2022: OPM mismatch; category=data source issue; computed=79.08376602490466; source=4553.0
CIPLA,2022: ROCE differs from source by >5%; category=version difference; computed=78.69571174133443; source=22.8
CIPLA,2023: OPM mismatch; category=data source issue; computed=77.90621017008746; source=5027.0
CIPLA,2023: ROCE differs from source by >5%; category=version difference; computed=73.30855018587361; source=22.8
CIPLA,2024: OPM mismatch; category=data source issue; computed=75.59168153953597; source=6291.0
CIPLA,2024: ROCE differs from source by >5%; category=version difference; computed=67.67624202053844; source=22.8
CIPLA,TTM: OPM mismatch; category=data source issue; computed=74.40421037026054; source=6906.0
COALINDIA,2013: OPM mismatch; category=data source issue; computed=73.51946473800565; source=18087.0
COALINDIA,2013: ROCE differs from source by >5%; category=version difference; computed=100.934166382064; source=63.6
COALINDIA,2013: ROE differs from source by >5%; category=data source issue; computed=35.80623865324311; source=52.0
COALINDIA,2014: OPM mismatch; category=data source issue; computed=74.83854520734195; source=17766.0
COALINDIA,2014: ROCE differs from source by >5%; category=version difference; computed=124.15339814945281; source=63.6
COALINDIA,2014: ROE differs from source by >5%; category=data source issue; computed=35.63814734459013; source=52.0
COALINDIA,2015: OPM mismatch; category=data source issue; computed=76.60145709660011; source=17343.0
COALINDIA,2015: ROCE differs from source by >5%; category=version difference; computed=139.3488874168936; source=63.6
COALINDIA,2015: ROE differs from source by >5%; category=data source issue; computed=34.01729735087849; source=52.0
COALINDIA,2016: OPM mismatch; category=data source issue; computed=75.96486045645446; source=18714.0
COALINDIA,2016: ROCE differs from source by >5%; category=version difference; computed=164.21791740674956; source=63.6
COALINDIA,2016: ROE differs from source by >5%; category=data source issue; computed=40.95828668216921; source=52.0
COALINDIA,2017: OPM mismatch; category=data source issue; computed=84.0745100046057; source=12448.0
COALINDIA,2017: ROCE differs from source by >5%; category=version difference; computed=238.74763911085282; source=63.6
COALINDIA,2017: ROE differs from source by >5%; category=data source issue; computed=37.84974304592544; source=52.0
COALINDIA,2018: OPM mismatch; category=data source issue; computed=89.10421847871991; source=9288.0
COALINDIA,2018: ROCE differs from source by >5%; category=version difference; computed=349.82040891508564; source=63.6
COALINDIA,2018: ROE differs from source by >5%; category=data source issue; computed=34.87957181088314; source=52.0
COALINDIA,2019: OPM mismatch; category=data source issue; computed=74.88904062820076; source=25007.0
COALINDIA,2019: ROCE differs from source by >5%; category=version difference; computed=260.26164311878597; source=63.6
COALINDIA,2019: ROE differs from source by >5%; category=data source issue; computed=66.01398601398601; source=52.0
COALINDIA,2020: OPM mismatch; category=data source issue; computed=77.53955037468776; source=21581.0
COALINDIA,2020: ROCE differs from source by >5%; category=version difference; computed=193.10720116089243; source=63.6
COALINDIA,2021: OPM mismatch; category=data source issue; computed=79.3081998533757; source=18628.0
COALINDIA,2021: ROCE differs from source by >5%; category=version difference; computed=168.4330927786425; source=63.6
COALINDIA,2021: ROE differs from source by >5%; category=data source issue; computed=34.78284681526918; source=52.0
COALINDIA,2022: OPM mismatch; category=data source issue; computed=77.46889668687052; source=24721.0
COALINDIA,2022: ROCE differs from source by >5%; category=version difference; computed=182.2191739717513; source=63.6
COALINDIA,2022: ROE differs from source by >5%; category=data source issue; computed=40.27999907285075; source=52.0
COALINDIA,2023: OPM mismatch; category=data source issue; computed=68.00624945751237; source=44232.0
COALINDIA,2023: ROCE differs from source by >5%; category=version difference; computed=144.30908030809832; source=63.6
COALINDIA,2024: OPM mismatch; category=data source issue; computed=66.29380849329698; source=47971.0
COALINDIA,2024: ROCE differs from source by >5%; category=version difference; computed=90.74442617749703; source=63.6
COALINDIA,2024: ROE differs from source by >5%; category=data source issue; computed=38.84632576899488; source=52.0
COALINDIA,TTM: OPM mismatch; category=data source issue; computed=66.78424833247819; source=46610.0
DABUR,2013: ROCE differs from source by >5%; category=version difference; computed=33.64140480591497; source=22.3
DABUR,2013: ROE differs from source by >5%; category=data source issue; computed=36.563245823389025; source=19.2
DABUR,2014: ROCE differs from source by >5%; category=version difference; computed=38.28775267538644; source=22.3
DABUR,2014: ROE differs from source by >5%; category=data source issue; computed=34.48795180722892; source=19.2
DABUR,2015: ROCE differs from source by >5%; category=version difference; computed=36.05675146771038; source=22.3
DABUR,2015: ROE differs from source by >5%; category=data source issue; computed=31.84257602862254; source=19.2
DABUR,2016: ROCE differs from source by >5%; category=version difference; computed=34.86736334405145; source=22.3
DABUR,2016: ROE differs from source by >5%; category=data source issue; computed=30.064732678014867; source=19.2
DABUR,2017: ROCE differs from source by >5%; category=version difference; computed=31.054620405358985; source=22.3
DABUR,2017: ROE differs from source by >5%; category=data source issue; computed=26.408087476789767; source=19.2
DABUR,2018: ROCE differs from source by >5%; category=version difference; computed=28.717639975918118; source=22.3
DABUR,2019: ROCE differs from source by >5%; category=version difference; computed=30.990364871268362; source=22.3
DABUR,2019: ROE differs from source by >5%; category=data source issue; computed=25.67471590909091; source=19.2
DABUR,2020: ROCE differs from source by >5%; category=version difference; computed=28.01627384960718; source=22.3
DABUR,2021: ROCE differs from source by >5%; category=version difference; computed=28.471797381622416; source=22.3
DIVISLAB,2013: ROCE differs from source by >5%; category=version difference; computed=33.97790055248619; source=16.5
DIVISLAB,2013: ROE differs from source by >5%; category=data source issue; computed=24.070371851259495; source=12.2
DIVISLAB,2014: ROCE differs from source by >5%; category=version difference; computed=36.41851106639839; source=16.5
DIVISLAB,2014: ROE differs from source by >5%; category=data source issue; computed=26.07962213225371; source=12.2
DIVISLAB,2015: ROCE differs from source by >5%; category=version difference; computed=34.37411297189895; source=16.5
DIVISLAB,2015: ROE differs from source by >5%; category=data source issue; computed=24.37070938215103; source=12.2
DIVISLAB,2016: ROCE differs from source by >5%; category=version difference; computed=34.97116493656286; source=16.5
DIVISLAB,2016: ROE differs from source by >5%; category=data source issue; computed=26.22874446773818; source=12.2
DIVISLAB,2017: ROCE differs from source by >5%; category=version difference; computed=28.221768959762656; source=16.5
DIVISLAB,2017: ROE differs from source by >5%; category=data source issue; computed=19.787194325182007; source=12.2
DIVISLAB,2018: ROCE differs from source by >5%; category=version difference; computed=22.979291917167668; source=16.5
DIVISLAB,2019: ROCE differs from source by >5%; category=version difference; computed=28.71301146821464; source=16.5
DIVISLAB,2019: ROE differs from source by >5%; category=data source issue; computed=19.448037947391118; source=12.2
DIVISLAB,2020: ROCE differs from source by >5%; category=version difference; computed=27.377874540753844; source=16.5
DIVISLAB,2020: ROE differs from source by >5%; category=data source issue; computed=18.83720930232558; source=12.2
DIVISLAB,2021: ROCE differs from source by >5%; category=version difference; computed=31.44086021505376; source=16.5
DIVISLAB,2021: ROE differs from source by >5%; category=data source issue; computed=21.34480903711673; source=12.2
DIVISLAB,2022: ROCE differs from source by >5%; category=version difference; computed=34.069212410501194; source=16.5
DIVISLAB,2022: ROE differs from source by >5%; category=data source issue; computed=25.2387448840382; source=12.2
DLF,2015: ROE differs from source by >5%; category=data source issue; computed=1.8524608133289489; source=6.95
DLF,2016: ROE differs from source by >5%; category=data source issue; computed=1.2671901616186798; source=6.95
DLF,2018: ROCE differs from source by >5%; category=version difference; computed=22.915798643990758; source=5.74
DLF,2018: ROE differs from source by >5%; category=data source issue; computed=12.678768655659708; source=6.95
DLF,2020: ROE differs from source by >5%; category=data source issue; computed=-1.7127761488663744; source=6.95
DMART,2016: ROCE differs from source by >5%; category=version difference; computed=25.101363803907113; source=19.4
DMART,2016: ROE differs from source by >5%; category=data source issue; computed=21.038790269559502; source=14.5
DMART,2018: ROCE differs from source by >5%; category=version difference; computed=28.21064996084573; source=19.4
DMART,2019: ROCE differs from source by >5%; category=version difference; computed=26.73771274057579; source=19.4
DMART,2021: ROE differs from source by >5%; category=data source issue; computed=9.020026263952726; source=14.5
DRREDDY,2017: ROCE differs from source by >5%; category=version difference; computed=15.389988358556462; source=26.5
DRREDDY,2017: ROE differs from source by >5%; category=data source issue; computed=10.536617191322787; source=21.4
DRREDDY,2018: ROCE differs from source by >5%; category=version difference; computed=14.203933571388086; source=26.5
DRREDDY,2018: ROE differs from source by >5%; category=data source issue; computed=7.532612153993; source=21.4
DRREDDY,2019: ROCE differs from source by >5%; category=version difference; computed=19.92498040532975; source=26.5
DRREDDY,2019: ROE differs from source by >5%; category=data source issue; computed=13.904734740444951; source=21.4
DRREDDY,2020: ROCE differs from source by >5%; category=version difference; computed=17.67084058622045; source=26.5
DRREDDY,2020: ROE differs from source by >5%; category=data source issue; computed=12.988012052054618; source=21.4
DRREDDY,2021: ROCE differs from source by >5%; category=version difference; computed=20.360874613003098; source=26.5
DRREDDY,2021: ROE differs from source by >5%; category=data source issue; computed=11.06513236211099; source=21.4
DRREDDY,2022: ROCE differs from source by >5%; category=version difference; computed=19.131704726500264; source=26.5
DRREDDY,2022: ROE differs from source by >5%; category=data source issue; computed=11.35748490526754; source=21.4
EICHERMOT,2012: ROCE differs from source by >5%; category=version difference; computed=38.582677165354326; source=31.1
EICHERMOT,2013: ROCE differs from source by >5%; category=version difference; computed=37.77466105656849; source=31.1
EICHERMOT,2014: ROCE differs from source by >5%; category=version difference; computed=47.51359751359751; source=31.1
EICHERMOT,2016: ROCE differs from source by >5%; category=version difference; computed=54.84221980413493; source=31.1
EICHERMOT,2016: ROE differs from source by >5%; category=data source issue; computed=36.627429509991785; source=24.2
EICHERMOT,2017: ROCE differs from source by >5%; category=version difference; computed=47.461975444383356; source=31.1
EICHERMOT,2017: ROE differs from source by >5%; category=data source issue; computed=31.18802619270346; source=24.2
EICHERMOT,2018: ROCE differs from source by >5%; category=version difference; computed=46.58125609246623; source=31.1
EICHERMOT,2019: ROCE differs from source by >5%; category=version difference; computed=39.593629873695775; source=31.1
EICHERMOT,2020: ROE differs from source by >5%; category=data source issue; computed=18.30477908025248; source=24.2
EICHERMOT,2021: ROCE differs from source by >5%; category=version difference; computed=19.430385176288926; source=31.1
EICHERMOT,2021: ROE differs from source by >5%; category=data source issue; computed=11.776534359153699; source=24.2
EICHERMOT,2022: ROCE differs from source by >5%; category=version difference; computed=21.02862535388487; source=31.1
EICHERMOT,2022: ROE differs from source by >5%; category=data source issue; computed=13.301078680203046; source=24.2
GAIL,2016: ROE differs from source by >5%; category=data source issue; computed=5.147927368623465; source=14.0
GAIL,2017: ROE differs from source by >5%; category=data source issue; computed=8.584149599287622; source=14.0
GAIL,2019: ROCE differs from source by >5%; category=version difference; computed=24.170606286804347; source=14.7
GAIL,2020: ROCE differs from source by >5%; category=version difference; computed=22.815948736205055; source=14.7
GAIL,2020: ROE differs from source by >5%; category=data source issue; computed=19.31273849151579; source=14.0
GAIL,2022: ROCE differs from source by >5%; category=version difference; computed=24.66384835674349; source=14.7
GAIL,2022: ROE differs from source by >5%; category=data source issue; computed=19.19081635836167; source=14.0
GAIL,2023: ROE differs from source by >5%; category=data source issue; computed=8.61891046868021; source=14.0
GODREJCP,2013: ROCE differs from source by >5%; category=version difference; computed=20.610157739642922; source=26.49
GODREJCP,2013: ROE differs from source by >5%; category=data source issue; computed=25.505584062782976; source=6.77
GODREJCP,2014: ROCE differs from source by >5%; category=version difference; computed=20.0227716330514; source=26.49
GODREJCP,2014: ROE differs from source by >5%; category=data source issue; computed=21.695364238410598; source=6.77
GODREJCP,2015: ROCE differs from source by >5%; category=version difference; computed=20.66021627774616; source=26.49
GODREJCP,2015: ROE differs from source by >5%; category=data source issue; computed=22.639758756668986; source=6.77
GODREJCP,2016: ROCE differs from source by >5%; category=version difference; computed=19.488683989941325; source=26.49
GODREJCP,2016: ROE differs from source by >5%; category=data source issue; computed=19.475041012420906; source=6.77
GODREJCP,2017: ROCE differs from source by >5%; category=version difference; computed=21.315704611415672; source=26.49
GODREJCP,2017: ROE differs from source by >5%; category=data source issue; computed=24.669935873255376; source=6.77
GODREJCP,2018: ROE differs from source by >5%; category=data source issue; computed=26.110578459571748; source=6.77
GODREJCP,2019: ROE differs from source by >5%; category=data source issue; computed=32.22787945507087; source=6.77
GODREJCP,2020: ROCE differs from source by >5%; category=version difference; computed=19.053429791684824; source=26.49
GODREJCP,2020: ROE differs from source by >5%; category=data source issue; computed=18.95416561154723; source=6.77
GODREJCP,2021: ROCE differs from source by >5%; category=version difference; computed=21.427939485092455; source=26.49
GODREJCP,2021: ROE differs from source by >5%; category=data source issue; computed=18.23286365081047; source=6.77
GODREJCP,2022: ROCE differs from source by >5%; category=version difference; computed=18.755656108597286; source=26.49
GODREJCP,2022: ROE differs from source by >5%; category=data source issue; computed=15.429214260989962; source=6.77
GODREJCP,2023: ROCE differs from source by >5%; category=version difference; computed=17.133476279817746; source=26.49
GODREJCP,2023: ROE differs from source by >5%; category=data source issue; computed=12.338697984630999; source=6.77
GODREJCP,2024: ROCE differs from source by >5%; category=version difference; computed=4.675584448056007; source=26.49
GODREJCP,2024: ROE differs from source by >5%; category=data source issue; computed=-4.609695973705834; source=6.77
GRASIM,2013: ROCE differs from source by >5%; category=version difference; computed=23.104050398876982; source=9.3
GRASIM,2013: ROE differs from source by >5%; category=data source issue; computed=19.219616421630974; source=6.9
GRASIM,2014: ROCE differs from source by >5%; category=version difference; computed=17.545373210633947; source=9.3
GRASIM,2014: ROE differs from source by >5%; category=data source issue; computed=13.66643534582466; source=6.9
GRASIM,2015: ROCE differs from source by >5%; category=version difference; computed=16.179070430567435; source=9.3
GRASIM,2016: ROCE differs from source by >5%; category=version difference; computed=18.107377172334353; source=9.3
GRASIM,2016: ROE differs from source by >5%; category=data source issue; computed=12.596157351708046; source=6.9
GRASIM,2017: ROCE differs from source by >5%; category=version difference; computed=20.844827586206897; source=9.3
GRASIM,2017: ROE differs from source by >5%; category=data source issue; computed=13.527893713958008; source=6.9
GRASIM,2022: ROCE differs from source by >5%; category=version difference; computed=14.675990242151512; source=9.3
GRASIM,2022: ROE differs from source by >5%; category=data source issue; computed=14.803365962562253; source=6.9
GRASIM,2023: ROE differs from source by >5%; category=data source issue; computed=14.068730791699474; source=6.9
HAL,2016: ROCE differs from source by >5%; category=version difference; computed=2953.6231884057975; source=38.9
HAL,2016: ROE differs from source by >5%; category=data source issue; computed=1664.9999999999998; source=28.9
HAL,2017: ROCE differs from source by >5%; category=version difference; computed=3170.3703703703704; source=38.9
HAL,2017: ROE differs from source by >5%; category=data source issue; computed=1966.9172932330828; source=28.9
HAL,2018: ROCE differs from source by >5%; category=version difference; computed=3173.684210526316; source=38.9
HAL,2018: ROE differs from source by >5%; category=data source issue; computed=1528.4615384615386; source=28.9
HAL,2019: ROCE differs from source by >5%; category=version difference; computed=3507.0921985815603; source=38.9
HAL,2019: ROE differs from source by >5%; category=data source issue; computed=1763.9097744360904; source=28.9
HAL,2020: ROCE differs from source by >5%; category=version difference; computed=3782.142857142857; source=38.9
HAL,2020: ROE differs from source by >5%; category=data source issue; computed=2059.4202898550725; source=28.9
HAL,2021: ROCE differs from source by >5%; category=version difference; computed=3800.666666666667; source=38.9
HAL,2021: ROE differs from source by >5%; category=data source issue; computed=2249.3055555555557; source=28.9
HAL,2022: ROCE differs from source by >5%; category=version difference; computed=3882.424242424243; source=38.9
HAL,2022: ROE differs from source by >5%; category=data source issue; computed=3324.183006535948; source=28.9
HAL,2023: ROCE differs from source by >5%; category=version difference; computed=3723.6607142857147; source=38.9
HAL,2023: ROE differs from source by >5%; category=data source issue; computed=3283.050847457627; source=28.9
HAL,2024: ROCE differs from source by >5%; category=version difference; computed=3519.0332326283988; source=38.9
HAL,2024: ROE differs from source by >5%; category=data source issue; computed=3669.0821256038644; source=28.9
HAVELLS,2013: ROCE differs from source by >5%; category=version difference; computed=36.96369636963696; source=24.4
HAVELLS,2013: ROE differs from source by >5%; category=data source issue; computed=40.29126213592233; source=18.0
HAVELLS,2014: ROCE differs from source by >5%; category=version difference; computed=29.852941176470587; source=24.4
HAVELLS,2014: ROE differs from source by >5%; category=data source issue; computed=26.770708283313326; source=18.0
HAVELLS,2015: ROCE differs from source by >5%; category=version difference; computed=35.81623550401427; source=24.4
HAVELLS,2016: ROCE differs from source by >5%; category=version difference; computed=55.20404935147105; source=24.4
HAVELLS,2016: ROE differs from source by >5%; category=data source issue; computed=42.94681202510737; source=18.0
HAVELLS,2019: ROCE differs from source by >5%; category=version difference; computed=30.59179869524697; source=24.4
HAVELLS,2021: ROCE differs from source by >5%; category=version difference; computed=31.16883116883117; source=24.4
HCLTECH,2013: ROCE differs from source by >5%; category=version difference; computed=42.314189189189186; source=29.6
HCLTECH,2013: ROE differs from source by >5%; category=data source issue; computed=30.689759951382555; source=23.3
HCLTECH,2014: ROCE differs from source by >5%; category=version difference; computed=42.35705950991832; source=29.6
HCLTECH,2014: ROE differs from source by >5%; category=data source issue; computed=33.39130434782609; source=23.3
HCLTECH,2015: ROCE differs from source by >5%; category=version difference; computed=38.645866838211646; source=29.6
HCLTECH,2015: ROE differs from source by >5%; category=data source issue; computed=30.30878467635403; source=23.3
HDFCBANK,2013: OPM mismatch; category=data source issue; computed=35.22210758205293; source=3534.0
HDFCBANK,2014: OPM mismatch; category=data source issue; computed=31.742450945834804; source=5602.0
HDFCBANK,2015: OPM mismatch; category=data source issue; computed=31.903051355938892; source=7214.0
HDFCBANK,2016: OPM mismatch; category=data source issue; computed=31.751686140400874; source=9037.0
HDFCBANK,2017: OPM mismatch; category=data source issue; computed=32.558583887213224; source=11374.0
HDFCBANK,2018: OPM mismatch; category=data source issue; computed=34.62620767282619; source=13374.0
HDFCBANK,2019: OPM mismatch; category=data source issue; computed=33.145367579235646; source=16592.0
HDFCBANK,2020: OPM mismatch; category=data source issue; computed=37.203839952859916; source=14593.0
HDFCBANK,2021: OPM mismatch; category=data source issue; computed=40.80605513722074; source=16848.0
HDFCBANK,2022: OPM mismatch; category=data source issue; computed=41.60560852165725; source=20795.0
HDFCBANK,2023: OPM mismatch; category=data source issue; computed=36.91977933167012; source=29932.0
HDFCBANK,2023: ROCE differs from source by >5%; category=version difference; computed=2.596504230745476; source=7.67
HDFCBANK,2024: OPM mismatch; category=data source issue; computed=61.41252040373843; source=-44685.0
HDFCBANK,TTM: OPM mismatch; category=data source issue; computed=62.61253046908717; source=-57587.0
HDFCLIFE,2013: OPM mismatch; category=data source issue; computed=96.26600284495022; source=525.0
HDFCLIFE,2013: ROCE differs from source by >5%; category=version difference; computed=1012.64023934181; source=6.61
HDFCLIFE,2013: ROE differs from source by >5%; category=data source issue; computed=33.43305908750935; source=11.4
HDFCLIFE,2014: OPM mismatch; category=data source issue; computed=96.47559128509845; source=605.0
